koi_period,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_disposition
3.374684854,4.48335,80917.0,49.25,1163.0,432.73,658.3,5754.0,4.514,0.943,15.746,FALSE POSITIVE
2.61841046,3.304,180.2,1.12,1245.0,567.24,24.8,5912.0,4.566,0.82,14.598,FALSE POSITIVE
4.593594819,2.6391,1455.2,8.85,1125.0,378.37,83.5,6075.0,4.486,0.969,14.455,FALSE POSITIVE
125.0426,8.99,104.3,1.2,416.0,7.06,6.4,6273.0,4.364,1.139,13.538,FALSE POSITIVE
6.17039154,2.116,502.9,2.17,1029.0,264.63,19.0,6137.0,4.487,0.963,15.406,FALSE POSITIVE
6.422943288,1.0815,261.4,1.66,1034.0,269.8,30.6,6102.0,4.447,1.016,12.335,CANDIDATE
6.90522317,3.533,420.3,4.54,1343.0,768.55,34.4,6596.0,4.135,1.721,13.502,FALSE POSITIVE
1.5259105,3.114,83.9,2.63,2545.0,9917.8,14.3,6640.0,3.884,2.099,12.203,FALSE POSITIVE
4.27121961,2.9283,966.7,2.17,802.0,97.84,38.0,4702.0,4.602,0.67,15.938,FALSE POSITIVE
1.306984786,1.194,302.1,18.33,1754.0,2230.29,38.4,6102.0,4.457,1.026,14.024,FALSE POSITIVE
0.755109106,2.967,106.0,0.85,1733.0,2130.82,34.0,5452.0,4.572,0.815,13.974,FALSE POSITIVE
25.3239215,70.405,1379.7,19.02,484.0,12.94,214.5,5128.0,4.6,0.668,14.856,FALSE POSITIVE
4.61225043,2.695,29.1,0.51,1032.0,268.27,13.7,5495.0,4.442,0.961,11.83,CANDIDATE
7.99022379,3.273,165.9,1.97,1113.0,361.73,17.6,5689.0,4.065,1.542,14.59,CONFIRMED
4.1749166,4.828,40.7,0.61,1116.0,366.59,11.8,5910.0,4.505,0.94,13.391,FALSE POSITIVE
0.56678694,1.959,61.2,0.63,1920.0,3194.49,8.3,5341.0,4.496,0.808,15.817,FALSE POSITIVE
0.73094701,4.223,227.7,15.83,1870.0,2886.66,31.2,5767.0,4.559,0.837,15.312,FALSE POSITIVE
0.686994057,3.5252,2797.1,35.3,2063.0,4267.13,136.6,5780.0,4.438,1.0,9.16,FALSE POSITIVE
1.324247867,1.4759,83.3,1.3,2140.0,4951.46,26.5,6557.0,4.251,1.406,13.869,FALSE POSITIVE
0.780632043,1.4109,736.5,79.67,2714.0,12837.08,141.0,5354.0,3.754,2.18,13.331,FALSE POSITIVE
0.730947169,4.396,248.0,14.43,1777.0,2349.48,49.1,5514.0,4.569,0.826,15.01,FALSE POSITIVE
41.16676097,2.2133,5386.3,17.82,446.0,9.35,185.2,5193.0,4.503,0.805,13.418,FALSE POSITIVE
1.083736642,1.57912,8930.8,237.84,3641.0,41465.78,954.2,5591.0,3.227,5.618,12.923,FALSE POSITIVE
2.45570369,3.1,273.8,55.95,1891.0,3017.14,23.5,5148.0,3.624,2.314,13.39,FALSE POSITIVE
0.64234875,1.3699,103.7,2.78,3813.0,49846.45,61.3,7089.0,3.842,2.584,12.305,FALSE POSITIVE
5.204286663,6.2598,35221.0,16.0,934.0,180.12,153.0,5332.0,4.471,0.86,15.424,CANDIDATE
6.352090869,3.88771,75142.0,18.9,772.0,83.66,1343.2,5089.0,4.58,0.693,14.933,FALSE POSITIVE
1.877350712,1.7478,185.6,1.46,1650.0,1755.2,23.1,6382.0,4.432,1.059,14.688,FALSE POSITIVE
2.11552348,6.712,359.2,21.43,1398.0,900.64,28.9,5900.0,4.509,0.951,15.897,FALSE POSITIVE
2.84573962,7.28,211.7,3.63,1829.0,2645.94,83.9,5557.0,3.792,2.372,13.591,FALSE POSITIVE
7.01476115,3.945,122.1,1.02,928.0,175.85,27.5,5912.0,4.501,0.87,13.601,FALSE POSITIVE
24.40213373,12.57,,,,,,,,,13.424,FALSE POSITIVE
1.13357304,2.849,33.1,0.59,1836.0,2688.01,12.0,6147.0,4.449,0.954,14.207,FALSE POSITIVE
0.643468999,1.1108,108.0,0.88,2001.0,3772.66,19.6,5670.0,4.452,0.843,14.658,FALSE POSITIVE
112.645961,7.037,1957.9,35.36,377.0,4.76,23.3,5895.0,4.489,0.991,15.701,FALSE POSITIVE
0.526887517,0.8971,119.9,0.58,1238.0,550.37,20.6,3945.0,4.721,0.519,14.694,CANDIDATE
4.14244748,2.203,69.9,1.82,1907.0,3128.33,12.3,6785.0,3.83,2.124,11.056,FALSE POSITIVE
0.552834211,1.2887,145.7,18.09,3107.0,21895.36,30.0,5132.0,3.675,2.648,13.931,FALSE POSITIVE
0.758354475,4.56811,581780.0,149.44,3123.0,22401.95,1560.5,7131.0,4.084,1.83,16.975,FALSE POSITIVE
76.5369531,5.574,652.2,3.73,503.0,15.15,17.7,5596.0,4.105,1.466,15.28,CONFIRMED
3.43525124,4.509,152.2,25.43,1579.0,1468.73,6.3,5854.0,4.014,1.742,14.603,FALSE POSITIVE
0.962828092,4.411,63.0,40.82,3553.0,37544.87,22.7,6552.0,3.594,3.44,13.306,FALSE POSITIVE
3.11141514,3.074,28.4,0.7,1530.0,1296.58,8.3,6450.0,4.297,1.273,13.396,CANDIDATE
1.878156188,2.058,787.5,2.51,1141.0,400.37,38.4,5075.0,4.598,0.67,15.75,FALSE POSITIVE
7.81153999,5.984,912.8,23.56,718.0,62.96,41.3,5150.0,4.628,0.71,15.611,FALSE POSITIVE
0.993488979,1.9694,24327.0,17.9,1914.0,3172.24,145.8,5811.0,4.328,0.998,14.701,FALSE POSITIVE
1.334104585,3.14624,61691.0,44.9,1880.0,2954.64,1334.6,6319.0,4.373,1.083,15.387,FALSE POSITIVE
2.115498574,6.738,444.2,25.84,1432.0,995.26,45.4,5917.0,4.475,1.0,15.147,FALSE POSITIVE
6.49676881,2.527,135.0,3.74,1761.0,2273.36,10.6,6418.0,3.658,3.049,12.396,FALSE POSITIVE
2.057499811,2.569,325.6,1.27,1037.0,273.84,23.6,4620.0,4.564,0.736,15.504,FALSE POSITIVE
10.5856758,4.911,178.7,1.49,912.0,163.41,8.1,6246.0,4.433,1.092,13.748,FALSE POSITIVE
2.69633621,5.238,238.6,15.78,1334.0,749.66,26.5,6106.0,4.496,0.923,15.319,FALSE POSITIVE
11.2580745,23.516,713.3,2.14,497.0,14.44,55.4,4257.0,4.691,0.586,15.83,FALSE POSITIVE
1.099291188,1.765,282.6,1.37,1414.0,947.02,19.8,4878.0,4.5,0.843,15.496,FALSE POSITIVE
0.47462889,1.0194,331.3,1.43,1840.0,2691.55,31.2,4904.0,4.527,0.786,15.692,FALSE POSITIVE
0.352515897,1.0525,168.2,1.0,2194.0,5534.14,38.0,5465.0,4.598,0.766,14.867,CANDIDATE
0.299697755,0.8473,346.9,2.03,2246.0,6005.79,53.6,5180.0,4.547,0.782,14.828,FALSE POSITIVE
0.339069751,1.1516,53.2,2.09,3653.0,41863.05,38.2,5653.0,3.846,2.183,12.771,FALSE POSITIVE
1.081935491,5.136,202.9,0.99,1364.0,819.14,33.9,4938.0,4.569,0.718,15.254,FALSE POSITIVE
0.524175803,0.7648,236.8,1.27,1891.0,3049.23,22.4,5278.0,4.576,0.815,15.04,CANDIDATE
1.89129881,5.294,82.0,0.86,1414.0,944.68,29.8,5806.0,4.507,0.893,13.911,FALSE POSITIVE
4.94330596,2.9334,126.2,1.41,1058.0,296.74,27.7,5661.0,4.415,1.008,12.697,CANDIDATE
178.139072,9.654,678.8,2.25,291.0,1.7,20.3,5431.0,4.496,0.879,14.56,CONFIRMED
0.619023176,1.496,77.9,0.79,1885.0,2985.06,8.9,5395.0,4.536,0.891,15.775,CANDIDATE
120.00336404,3.3803,39596.0,15.08,240.0,0.78,131.1,4315.0,4.627,0.668,15.635,FALSE POSITIVE
4.067371428,5.8962,63447.0,68.81,978.0,215.71,1094.6,5385.0,4.532,0.75,15.858,FALSE POSITIVE
1.540395781,1.6305,173.4,0.94,1211.0,510.22,46.6,4955.0,4.592,0.735,12.057,FALSE POSITIVE
32.9045733,4.402,662.3,28.34,568.0,24.63,19.7,5780.0,4.438,1.0,13.96,FALSE POSITIVE
2.46353343,2.954,830.0,21.49,1171.0,445.83,6.8,5541.0,4.587,0.777,14.914,FALSE POSITIVE
22.91339043,3.94,5407.0,24.11,510.0,15.94,86.9,5451.0,4.663,0.6,15.469,FALSE POSITIVE
1.541350116,3.29,378.0,1.5,1273.0,619.14,51.7,5150.0,4.59,0.784,15.316,FALSE POSITIVE
1.205412526,1.537,109.2,12.6,1988.0,3681.8,17.2,6292.0,4.32,1.122,13.064,FALSE POSITIVE
1.710316235,3.614,409.4,23.38,1647.0,1740.08,31.2,6147.0,4.435,1.096,15.961,FALSE POSITIVE
23.9210408,5.174,158.3,3.01,1020.0,255.65,21.9,7121.0,4.031,1.972,12.768,CONFIRMED
9.03326435,2.857,610.7,1.96,729.0,66.89,18.3,5311.0,4.588,0.788,15.901,CANDIDATE
356.535835,5.467,3113.0,28.27,220.0,0.55,25.7,5385.0,4.532,0.75,15.481,FALSE POSITIVE
3.490785878,1.4513,336.8,1.32,1010.0,245.65,32.7,5496.0,4.618,0.725,14.678,CANDIDATE
1.92149487,1.891,1006.0,79.14,2382.0,7634.18,11.6,6831.0,3.959,2.247,12.659,FALSE POSITIVE
1.093665854,1.4399,218.4,1.29,1681.0,1880.33,33.5,5845.0,4.541,0.874,14.815,CONFIRMED
141.608555,7.685,1263.1,2.98,290.0,1.68,43.3,5083.0,4.512,0.844,13.336,FALSE POSITIVE
3.6092231,2.8,52.4,0.68,1192.0,477.0,4.4,6032.0,4.508,0.929,13.534,CANDIDATE
12.4247333,16.828,40.5,1.47,1284.0,642.95,19.3,6632.0,3.86,2.193,12.876,FALSE POSITIVE
11.4927112,7.764,291.5,25.01,858.0,127.97,18.7,6198.0,4.464,1.005,15.472,CANDIDATE
70.7511986,6.198,858.1,27.74,441.0,8.97,24.1,5771.0,4.4,0.936,15.187,FALSE POSITIVE
116.583183,5.8,819.0,2.91,371.0,4.47,8.7,5738.0,4.426,0.981,15.104,CANDIDATE
175.13892,10.767,634.5,3.06,346.0,3.39,17.9,5497.0,4.243,1.241,15.245,CONFIRMED
1.302061421,1.8238,1046.1,92.86,3345.0,29636.26,29.5,7757.0,3.837,2.783,13.095,FALSE POSITIVE
55.25178622,6.094,39874.0,27.32,444.0,9.15,585.0,5793.0,4.561,0.832,15.807,FALSE POSITIVE
5.548250634,6.06772,42873.0,21.49,1088.0,331.99,1170.5,6124.0,4.455,1.028,15.752,FALSE POSITIVE
4.442520831,2.4779,531.5,3.98,1392.0,889.36,100.3,6496.0,4.272,1.33,11.668,FALSE POSITIVE
1.339670241,1.895,28.6,1.27,3448.0,33385.02,21.7,8867.0,3.988,2.245,10.455,CANDIDATE
2.685223546,4.0632,5494.6,28.98,1111.0,360.92,238.7,5552.0,4.62,0.719,15.828,FALSE POSITIVE
1.99042642,3.083,133.8,1.17,1539.0,1327.48,25.3,6198.0,4.464,1.005,14.349,FALSE POSITIVE
67.230028,25.01,379.1,2.44,482.0,12.79,39.5,6157.0,4.418,1.016,14.548,FALSE POSITIVE
0.805259637,0.9779,341.8,1.93,2115.0,4732.34,50.2,6257.0,4.454,1.022,14.633,FALSE POSITIVE
75.3787816,5.268,387.7,1.6,360.0,3.97,30.1,5061.0,4.488,0.841,12.218,FALSE POSITIVE
2.464160779,2.427,116.7,36.93,1709.0,2018.62,27.3,5238.0,3.84,1.883,13.145,FALSE POSITIVE
13.0267964,0.785,356.6,2.08,643.0,40.51,11.4,5083.0,4.512,0.844,13.336,CANDIDATE
4.93129874,1.8626,676.1,21.42,944.0,187.36,31.7,5457.0,4.508,0.779,15.535,FALSE POSITIVE
5.59187448,1.6782,236.4,104.18,4793.0,124810.93,31.9,3915.0,1.173,58.325,13.627,FALSE POSITIVE
1.88665445,1.343,2098.0,43.81,1794.0,2453.86,15.8,6296.0,4.247,1.249,15.21,CANDIDATE
14.53682228,3.195,1032.3,73.15,1596.0,1534.06,40.8,4946.0,2.819,5.855,12.93,FALSE POSITIVE
1.72853003,3.819,99.1,2.43,2492.0,9100.75,24.0,6701.0,3.882,2.237,13.597,FALSE POSITIVE
2.19068738,4.41,66.3,1.68,2017.0,3913.33,44.1,6208.0,3.973,1.975,12.521,CANDIDATE
372.16478,11.288,2074.0,5.68,279.0,1.44,23.5,6194.0,4.415,1.129,15.823,FALSE POSITIVE
0.947730124,1.1171,152.5,2.82,3914.0,55681.21,18.0,9464.0,4.116,2.184,9.072,FALSE POSITIVE
234.240739,12.925,464.1,3.41,329.0,2.77,27.7,5814.0,4.269,1.248,13.685,CANDIDATE
341.01495,5.12,386.0,1.72,234.0,0.71,6.9,5327.0,4.456,0.896,14.122,FALSE POSITIVE
6.14631207,3.803,891.1,4.79,1260.0,594.72,20.3,6726.0,4.335,1.31,15.05,FALSE POSITIVE
27.36432337,3.545,2282.5,39.49,659.0,44.5,42.3,6167.0,4.428,1.107,15.244,FALSE POSITIVE
10.26231992,3.568,813.9,1.98,509.0,15.89,17.3,4316.0,4.709,0.54,13.259,FALSE POSITIVE
1.519529227,5.1675,8372.5,11.12,1653.0,1766.31,155.1,6033.0,4.46,1.046,15.551,FALSE POSITIVE
6.487525901,2.4536,20209.0,21.23,593.0,29.11,74.3,4481.0,4.763,0.485,15.693,FALSE POSITIVE
2.35197616,5.304,268.0,21.19,1444.0,1025.78,31.7,6147.0,4.463,1.003,15.347,FALSE POSITIVE
0.861643331,2.4318,232.5,1.88,1613.0,1599.85,41.7,5506.0,4.596,0.688,14.614,FALSE POSITIVE
12.1097626,10.174,113.9,1.09,681.0,50.68,28.2,5437.0,4.547,0.739,13.007,FALSE POSITIVE
63.909601,11.85,143.0,0.76,351.0,3.57,6.1,5227.0,4.668,0.643,14.746,FALSE POSITIVE
19.7352868,5.097,319.4,49.24,743.0,72.08,17.1,6329.0,4.44,1.045,14.689,FALSE POSITIVE
0.566799125,3.072,30.7,0.56,2299.0,6590.95,22.5,6063.0,4.451,1.004,13.568,FALSE POSITIVE
20.1890396,6.251,112.1,1.39,794.0,93.89,15.0,6178.0,4.269,1.267,13.573,CANDIDATE
1.061935973,3.3177,337.9,24.17,1961.0,3479.87,101.2,6274.0,4.434,1.062,14.126,FALSE POSITIVE
1.485898163,2.446,224.6,14.96,1272.0,620.65,32.8,5088.0,4.559,0.727,14.151,FALSE POSITIVE
38.5763483,19.861,282.1,2.05,619.0,34.77,76.3,6167.0,4.333,1.221,12.626,CANDIDATE
1.845610523,2.337,374.1,77.83,2502.0,9283.04,33.3,5974.0,3.639,2.978,13.809,FALSE POSITIVE
133.303247,7.342,1017.5,2.67,301.0,1.94,20.6,5064.0,4.474,0.864,15.307,CONFIRMED
125.4132302,2.3241,1345.0,3.14,266.0,1.18,22.6,4641.0,4.557,0.747,14.073,CONFIRMED
21.5702917,40.4,148.7,29.53,888.0,146.81,41.0,6070.0,3.983,1.628,13.86,FALSE POSITIVE
0.868723418,1.4617,197.1,1.87,1998.0,3776.5,23.8,5761.0,4.331,1.046,14.774,FALSE POSITIVE
25.30893566,5.7704,153.7,1.77,710.0,60.2,54.2,5949.0,4.272,1.292,11.472,CONFIRMED
27.25471993,0.73,,,,,,,,,11.679,FALSE POSITIVE
34.10787519,4.1,,,,,,,,,13.109,FALSE POSITIVE
16.61474421,2.77,,,,,,,,,15.245,FALSE POSITIVE
1.412526202,5.49,150.3,36.77,3001.0,19160.84,70.6,8468.0,4.114,1.91,11.521,FALSE POSITIVE
2.759573341,6.999,382.0,6.42,1198.0,487.37,64.4,5640.0,4.52,0.863,14.618,FALSE POSITIVE
3.79188234,2.15,417.0,1.95,1201.0,492.81,6.6,6171.0,4.495,0.91,14.394,FALSE POSITIVE
14.38724729,1.9078,1914.1,29.24,725.0,65.41,43.5,5830.0,4.479,0.859,15.264,CANDIDATE
58.4302648,7.18,1849.5,3.45,300.0,1.91,34.1,4338.0,4.643,0.609,14.782,CANDIDATE
0.566717263,2.6079,18.5,0.43,2096.0,4581.82,11.1,5544.0,4.438,0.957,13.724,FALSE POSITIVE
13.37935853,8.809,353.5,6.65,1395.0,896.56,36.2,6739.0,3.712,2.702,12.301,FALSE POSITIVE
13.26255423,4.65,916.4,3.55,766.0,81.56,31.4,5973.0,4.506,0.935,15.38,FALSE POSITIVE
20.5696575,4.263,401.5,28.96,650.0,42.09,22.2,6098.0,4.562,0.838,14.659,FALSE POSITIVE
4.52342256,2.531,219.0,1.7,1195.0,482.25,15.9,6211.0,4.437,1.058,15.146,FALSE POSITIVE
0.723947772,2.125,242.7,52.16,3192.0,24641.6,17.7,5160.0,3.424,2.897,13.578,FALSE POSITIVE
308.544422,18.503,586.8,3.28,330.0,2.81,56.8,6325.0,4.274,1.349,13.215,CONFIRMED
0.905679492,2.1164,2299.0,35.74,1882.0,2950.42,59.3,5780.0,4.438,1.0,13.38,FALSE POSITIVE
22.735911,42.435,2311.0,5.07,643.0,40.32,69.4,5780.0,4.438,1.0,13.38,FALSE POSITIVE
0.909310626,3.4411,12127.0,48.79,2130.0,4889.6,454.0,6370.0,4.41,1.106,14.971,FALSE POSITIVE
0.648774274,2.643,231.0,1.08,1659.0,1795.83,26.1,5026.0,4.557,0.729,15.399,FALSE POSITIVE
32.63286247,3.08,,,,,,,,,14.949,FALSE POSITIVE
173.92851338,2.64,,,,,,,,,10.087,CANDIDATE
25.64384513,5.05,,,,,,,,,15.832,FALSE POSITIVE
25.58546721,2.28,,,,,,,,,15.161,FALSE POSITIVE
17.47702,54.52,138.3,0.93,676.0,49.24,2.9,6116.0,4.579,0.782,14.547,FALSE POSITIVE
16.88954693,3.41,,,,,,,,,14.736,FALSE POSITIVE
26.77891391,3.12,,,,,,,,,14.005,FALSE POSITIVE
13.33386985,6.51,,,,,,,,,9.563,FALSE POSITIVE
94.10628163,17.21,,,,,,,,,14.748,FALSE POSITIVE
14.71266408,4.21,,,,,,,,,15.557,FALSE POSITIVE
0.696125302,2.0054,14966.0,28.44,1645.0,1739.43,177.2,5245.0,4.594,0.674,15.464,CANDIDATE
302.38867822,3.1229,41320.0,40.73,238.0,0.76,294.8,5328.0,4.499,0.857,14.041,FALSE POSITIVE
305.0762469,6.255,4042.8,7.82,284.0,1.53,113.4,5716.0,4.348,1.155,13.377,CANDIDATE
5.24372504,17.136,234.4,20.41,1017.0,253.25,51.6,5772.0,4.452,0.867,14.579,FALSE POSITIVE
18.795269797,9.9816,28241.0,30.77,899.0,154.05,3596.6,5623.0,3.925,1.841,13.941,FALSE POSITIVE
42.2625935,4.465,692.2,12.62,855.0,126.27,40.7,5432.0,3.55,3.581,13.754,FALSE POSITIVE
3.549386251,2.4342,50664.0,24.15,1142.0,402.76,108.2,5759.0,4.495,0.892,15.895,FALSE POSITIVE
29.92208104,2.7716,345.3,3.09,782.0,88.52,37.6,6127.0,4.055,1.637,13.377,CANDIDATE
0.566812588,3.596,17.1,0.71,3089.0,21653.56,17.5,6194.0,3.971,1.718,12.756,FALSE POSITIVE
9.94221873,2.453,486.5,19.64,754.0,76.56,12.6,5213.0,4.434,0.917,14.129,FALSE POSITIVE
9.06557317,1.6208,243.4,1.46,880.0,141.9,24.9,6075.0,4.51,0.916,14.005,FALSE POSITIVE
4.9432827,40.01,27.1,1.21,1739.0,2161.95,12.9,6701.0,3.907,2.236,11.833,FALSE POSITIVE
7.35390869,2.061,92.9,2.29,1483.0,1141.53,11.1,6385.0,3.868,2.327,12.865,FALSE POSITIVE
15.7455586,13.877,161.1,1.41,743.0,71.98,37.6,6089.0,4.495,0.95,13.276,FALSE POSITIVE
0.566796615,1.999,47.8,0.59,2077.0,4426.68,8.5,5858.0,4.553,0.849,15.111,FALSE POSITIVE
8.48651582,5.267,110.8,1.34,1060.0,298.03,21.1,6178.0,4.269,1.267,13.573,CONFIRMED
2.189092892,5.1128,1871.5,33.45,1446.0,1034.43,150.7,6106.0,4.487,0.966,15.741,FALSE POSITIVE
2.40435335,4.07,70.6,3.05,2454.0,8577.88,27.1,6103.0,3.568,3.358,13.25,FALSE POSITIVE
220.9290121,7.335,2456.5,5.24,299.0,1.89,70.4,5893.0,4.483,0.941,14.707,FALSE POSITIVE
3.1877519,14.836,452.3,19.66,1141.0,400.3,83.2,5532.0,4.489,0.896,14.64,FALSE POSITIVE
10.72396374,3.8439,13518.0,39.84,783.0,88.64,127.7,5582.0,4.445,0.905,15.613,FALSE POSITIVE
119.67747,32.274,3254.1,36.8,379.0,4.9,52.0,6075.0,4.486,0.969,15.933,FALSE POSITIVE
185.9526325,3.5964,11107.0,50.98,343.0,3.28,147.3,5813.0,4.33,1.164,14.305,FALSE POSITIVE
103.62650922,6.89,,,,,,,,,12.596,FALSE POSITIVE
41.077590334,6.20583,134480.0,23.2,346.0,3.37,5518.2,4451.0,4.654,0.62,11.762,FALSE POSITIVE
10.5994606,9.484,128.8,1.28,896.0,152.67,11.2,6194.0,4.445,1.069,15.284,CANDIDATE
63.934965,12.71,1119.5,44.59,525.0,18.0,45.6,5209.0,3.999,1.595,14.339,FALSE POSITIVE
38.4769457,5.825,259.4,4.79,814.0,103.72,18.4,6079.0,3.834,2.163,13.404,FALSE POSITIVE
37.3228722,7.2146,307.5,35.34,1654.0,1769.88,42.6,4907.0,2.41,19.53,13.573,CONFIRMED
1.664980224,1.7455,230.8,3.68,1921.0,3223.3,47.6,5792.0,4.058,1.567,13.831,FALSE POSITIVE
16.6094904,3.189,272.9,1.82,766.0,81.28,12.7,6047.0,4.395,1.05,14.926,FALSE POSITIVE
0.566789505,5.835,54.6,3.37,2038.0,4051.92,12.6,5894.0,4.585,0.784,15.456,FALSE POSITIVE
2.62982665,6.213,126.4,17.88,1968.0,3542.64,24.6,6712.0,4.053,1.846,13.395,FALSE POSITIVE
2.69787749,1.915,116.8,1.5,1512.0,1235.14,8.3,5609.0,4.114,1.348,13.265,FALSE POSITIVE
5.23340265,3.242,242.1,1.15,851.0,124.02,12.7,5266.0,4.611,0.741,15.516,FALSE POSITIVE
3.51289168,3.313,131.0,1.12,1161.0,429.42,27.3,5523.0,4.395,0.981,13.76,FALSE POSITIVE
14.092583189,4.1536,530.4,1.82,597.0,30.1,17.8,5081.0,4.596,0.77,15.753,FALSE POSITIVE
9.087508013,2.7597,140.6,1.37,987.0,224.7,2.5,6078.0,4.297,1.119,14.172,FALSE POSITIVE
0.65244373,1.471,610.7,2.17,1969.0,3546.43,41.8,5638.0,4.488,0.883,15.665,FALSE POSITIVE
1.332564704,5.9775,1049.5,30.04,1692.0,1945.27,124.0,6046.0,4.486,0.972,14.923,FALSE POSITIVE
2.636899795,0.9105,426.2,49.84,1179.0,456.22,27.6,5524.0,4.54,0.847,14.72,FALSE POSITIVE
0.660629055,5.894,231.6,17.38,2032.0,4040.43,103.3,6024.0,4.55,0.849,13.872,FALSE POSITIVE
0.885123683,3.3865,113.3,1.14,1961.0,3477.17,42.0,5979.0,4.44,0.998,14.152,FALSE POSITIVE
471.65421,3.456,479.7,4.11,313.0,2.26,12.5,6061.0,4.025,1.653,13.681,FALSE POSITIVE
1.221204888,1.8511,111.6,1.1,1772.0,2334.4,27.3,5874.0,4.378,0.997,14.135,FALSE POSITIVE
135.90795753,1.83,,,,,,,,,11.579,FALSE POSITIVE
0.959853772,1.9163,55.8,1.3,2468.0,8768.54,27.1,6061.0,4.025,1.653,11.787,FALSE POSITIVE
0.592243731,1.386,3992.4,6.77,1551.0,1361.22,303.8,4920.0,4.664,0.591,15.653,FALSE POSITIVE
46.882525,1.93,343.5,1.91,513.0,16.4,4.9,6045.0,4.494,0.955,15.256,FALSE POSITIVE
20.7191626,3.912,184.4,1.85,790.0,92.2,8.9,5837.0,4.143,1.366,11.413,FALSE POSITIVE
399.37587,21.25,552.2,3.93,326.0,2.66,11.9,6098.0,4.069,1.618,13.281,CANDIDATE
16.60973843,4.515,667.8,6.64,579.0,26.59,29.7,5238.0,4.603,0.752,14.659,FALSE POSITIVE
54.323118,25.863,538.0,5.06,706.0,58.78,19.2,6988.0,4.155,1.67,14.478,FALSE POSITIVE
5.803127153,4.9041,58570.0,19.04,886.0,145.32,639.3,5533.0,4.577,0.795,15.896,FALSE POSITIVE
35.51619219,2.5,10984.0,719.49,504.0,15.2,85.4,5514.0,4.505,0.871,12.481,FALSE POSITIVE
0.589049151,2.25397,61953.0,39.51,1959.0,3495.15,1227.6,5592.0,4.51,0.771,13.643,FALSE POSITIVE
80.2321467,4.656,888.7,3.24,380.0,4.91,24.9,5436.0,4.505,0.888,14.32,CANDIDATE
41.88970036,1.35,1304.4,32.16,515.0,16.66,20.9,5952.0,4.519,0.907,14.74,CANDIDATE
1.791406261,2.8159,345.5,4.51,1579.0,1466.9,60.7,6092.0,4.453,1.028,14.574,FALSE POSITIVE
1.25483232,2.67,117.6,2.89,2748.0,13493.55,11.4,6168.0,3.75,2.572,13.298,FALSE POSITIVE
5.71483873,2.748,286.2,1.26,842.0,118.73,18.0,5193.0,4.535,0.755,14.167,FALSE POSITIVE
17.5859472,3.815,509.5,2.24,700.0,56.81,8.4,5780.0,4.438,1.0,13.7,FALSE POSITIVE
1.332567005,6.3373,401.3,27.36,2007.0,3837.83,110.6,6388.0,4.284,1.223,13.406,FALSE POSITIVE
10.32736351,1.889,126.9,1.25,838.0,116.56,9.7,5757.0,4.431,1.017,14.5,CONFIRMED
2.54557259,5.636,529.0,1.97,1234.0,549.8,36.0,5718.0,4.549,0.863,15.298,FALSE POSITIVE
0.704541784,1.0726,275.2,1.72,2121.0,4778.23,38.4,6063.0,4.476,1.012,15.192,FALSE POSITIVE
0.697996932,4.3323,9094.6,28.06,1604.0,1560.69,244.1,5176.0,4.636,0.695,15.859,FALSE POSITIVE
110.9215892,5.282,498.0,3.71,443.0,9.12,48.2,5725.0,4.148,1.384,12.037,FALSE POSITIVE
3.88673217,20.491,761.7,21.04,1050.0,287.4,119.0,5798.0,4.589,0.767,14.197,FALSE POSITIVE
1.544928892,1.43586,5817.3,13.43,1997.0,3765.46,1109.7,6309.0,4.199,1.412,13.308,CONFIRMED
11.76921923,3.219,519.3,3.12,868.0,134.04,27.4,6215.0,4.44,1.052,14.986,FALSE POSITIVE
44.638983058,3.04001,36830.0,50.33,551.0,21.86,488.5,6197.0,4.449,1.035,15.51,FALSE POSITIVE
1.236866732,1.242,187.2,1.75,1569.0,1439.3,14.2,5621.0,4.514,0.879,15.388,CANDIDATE
174.95980475,5.23,,,,,,,,,15.246,FALSE POSITIVE
1.926888595,1.235,130.0,1.31,1619.0,1622.18,11.7,6268.0,4.429,1.1,14.809,FALSE POSITIVE
34.1420506,2.945,788.0,1.06,248.0,0.89,13.3,3526.0,4.866,0.383,15.921,CONFIRMED
0.241842544,0.7257,203.3,1.16,2689.0,12357.89,29.3,5834.0,4.577,0.797,15.525,FALSE POSITIVE
0.865759153,0.8408,191.6,1.53,2100.0,4616.69,18.7,6249.0,4.428,1.076,15.232,FALSE POSITIVE
1.332035996,1.391,136.8,0.85,1365.0,823.09,12.6,5376.0,4.616,0.73,15.682,CANDIDATE
8.68910764,1.1627,1679.0,0.49,211.0,0.47,9.6,2703.0,5.274,0.118,17.131,CONFIRMED
0.63624396,4.0,,,,,,,,,11.29,FALSE POSITIVE
4.4040248,2.41,,,,,,,,,14.814,FALSE POSITIVE
9.81101738,2.09,,,,,,,,,14.656,FALSE POSITIVE
8.71980135,3.7454,160.4,1.53,987.0,224.47,22.7,5970.0,4.317,1.2,13.804,CONFIRMED
7.00821787,3.812,116.4,1.29,1062.0,300.58,19.2,5970.0,4.317,1.2,13.804,CONFIRMED
0.903583394,1.5942,1027.1,33.18,2162.0,5162.98,151.7,6455.0,4.41,1.101,14.811,FALSE POSITIVE
